Unnamed: 0,Customer ID,Age,Gender,Income Level,Region,Purchase History,Last Purchase Date,Urban/Rural,Festival Engagement,Average Order Value (AOV),Customer Satisfaction (CSAT),description
232,2e7fb1a6-e5c7-4395-978c-0c883923d040,58,Female,High,Gujarat,Electronics,2023-12-03,Rural,Diwali,1526,3.1,Customer is 58 years old Female from GujaratPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 1526
233,f9b669ae-e8f2-4c62-9167-3816d7715731,49,Male,Middle,Kerala,Clothing,2024-08-23,Urban,Eid,8588,4.0,Customer is 49 years old Male from KeralaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 8588
234,337b6584-b2dc-4760-bee3-ca7fdeb4a14c,22,Female,Low,Karnataka,Home Decor,2024-08-19,Urban,Diwali,16472,4.1,Customer is 22 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 16472
235,28337338-9fe2-4797-9cc0-b3cc68dcc461,45,Female,Middle,Maharashtra,Clothing,2023-11-27,Urban,Diwali,14057,4.1,Customer is 45 years old Female from MaharashtraPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14057
236,468c9672-2e98-4712-89dd-132896aa7dbb,28,Female,Middle,Karnataka,Clothing,2024-01-10,Urban,Christmas,15752,4.6,Customer is 28 years old Female from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 15752
237,8b60a418-3b29-4554-8a4a-79756ad7a095,54,Female,Low,Tamil Nadu,Home Decor,2024-01-30,Urban,Christmas,7169,3.0,Customer is 54 years old Female from Tamil NaduPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 7169
238,91b2494d-ad17-4a61-88a3-924eb911cf26,63,Male,Middle,Gujarat,Home Decor,2024-06-16,Rural,Diwali,1876,4.0,Customer is 63 years old Male from GujaratPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 1876
239,6ab14175-ad18-4750-949b-47b510ab0eab,23,Male,Low,Maharashtra,Clothing,2024-08-06,Rural,Eid,11053,3.8,Customer is 23 years old Male from MaharashtraPurchases mostly include Clothing and belongs to RuralHas festival engagement of Eid and has an Average order value of 11053
240,05b6578f-3663-42c7-9485-c20f1e8479a5,50,Male,Middle,Punjab,Groceries,2023-12-29,Urban,Christmas,7003,4.6,Customer is 50 years old Male from PunjabPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 7003
241,dc5e9156-39fe-4e69-96c5-4fcbf15406f4,46,Male,Middle,Karnataka,Electronics,2024-07-04,Urban,Christmas,17191,3.9,Customer is 46 years old Male from KarnatakaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 17191
242,34d1e987-dac8-4a01-b6a4-9c176a76f8f9,34,Male,Middle,Karnataka,Clothing,2024-04-15,Rural,Christmas,4016,4.6,Customer is 34 years old Male from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 4016
243,8ac0536e-68be-4d78-9daf-c90588b8ab8d,36,Male,Low,Tamil Nadu,Electronics,2024-02-18,Urban,Christmas,15047,4.8,Customer is 36 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 15047
244,bbb21105-e772-43f8-9887-72d47fb5de8b,19,Female,Low,Delhi,Clothing,2024-03-11,Urban,Diwali,14357,3.7,Customer is 19 years old Female from DelhiPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14357
245,9bbc28ac-bfb0-4207-8c1f-7624e53afd19,37,Male,Middle,Karnataka,Home Decor,2024-05-14,Rural,Diwali,1420,4.1,Customer is 37 years old Male from KarnatakaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 1420
246,8ed30f7f-41f4-4e4c-be2d-adce5104ca94,41,Male,Low,Punjab,Electronics,2023-12-19,Rural,Eid,10526,3.1,Customer is 41 years old Male from PunjabPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 10526
247,d100c76d-aa89-481d-a10f-98915703c7c4,25,Male,Low,Karnataka,Groceries,2024-05-08,Rural,Eid,8733,3.1,Customer is 25 years old Male from KarnatakaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Eid and has an Average order value of 8733
248,a2ea2d71-e3ba-4580-a410-ff6bb6aa3c78,63,Female,Low,Karnataka,Clothing,2023-12-24,Rural,,3978,3.1,Customer is 63 years old Female from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of nan and has an Average order value of 3978
249,626578b7-4a20-400e-91f1-94970ce0ca37,45,Male,Low,Maharashtra,Groceries,2024-09-09,Rural,Eid,1344,4.5,Customer is 45 years old Male from MaharashtraPurchases mostly include Groceries and belongs to RuralHas festival engagement of Eid and has an Average order value of 1344
250,ed21581d-03bb-4531-bde4-0b33258be58d,20,Male,Low,Maharashtra,Home Decor,2023-11-15,Rural,Diwali,7277,4.3,Customer is 20 years old Male from MaharashtraPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 7277
251,b19b1103-c9c1-4db9-954b-cd77c1f8d39a,39,Male,Middle,Tamil Nadu,Electronics,2024-02-08,Urban,Diwali,4008,4.1,Customer is 39 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 4008
252,355e2124-095e-4e4b-8bb6-b02e03a5da14,32,Female,Middle,Karnataka,Home Decor,2024-07-05,Urban,Christmas,6878,4.1,Customer is 32 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 6878
253,518b888a-a104-4c82-9e65-c2430d06e15c,63,Female,High,Karnataka,Clothing,2024-07-21,Rural,,10821,3.7,Customer is 63 years old Female from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of nan and has an Average order value of 10821
254,19053a93-3917-4370-9ab4-166e8bbf2077,37,Male,High,Gujarat,Groceries,2024-03-04,Urban,Diwali,4626,3.3,Customer is 37 years old Male from GujaratPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 4626
255,58ef71ac-2fc6-4a82-846e-dfeaf9dbf8a4,20,Female,Middle,Tamil Nadu,Groceries,2024-05-26,Urban,Diwali,12128,3.9,Customer is 20 years old Female from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 12128
256,b71fbd90-e70d-4cb9-b2d1-db766f3c286f,35,Male,Middle,Kerala,Clothing,2023-11-14,Rural,Christmas,13077,3.6,Customer is 35 years old Male from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 13077
257,dc81cb9c-55f8-4775-b2c6-e6a9e258bf45,48,Female,Middle,Karnataka,Home Decor,2024-04-22,Rural,Christmas,10032,3.8,Customer is 48 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 10032
258,5968ab62-b80c-428c-a1a7-53c3dfdba6dd,40,Male,Middle,Delhi,Home Decor,2024-08-25,Urban,Diwali,19926,4.0,Customer is 40 years old Male from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 19926
259,57f5afb1-1d2d-488a-b113-3f40797766a5,45,Male,Middle,Gujarat,Groceries,2024-08-04,Urban,Diwali,4395,4.3,Customer is 45 years old Male from GujaratPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 4395
260,e06299c6-f1c0-4347-90f1-4627c8f87e83,61,Female,Low,Punjab,Clothing,2024-02-14,Rural,Christmas,18640,4.3,Customer is 61 years old Female from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 18640
261,ba1d41b9-4dbb-4f96-a46c-6d6b4cd7866f,46,Female,Middle,Punjab,Groceries,2024-10-01,Urban,Eid,14002,3.7,Customer is 46 years old Female from PunjabPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 14002
262,281bc984-0125-46db-8f2d-90d8d8804510,28,Female,Low,Tamil Nadu,Electronics,2024-09-01,Rural,Eid,10373,3.9,Customer is 28 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 10373
263,de702d48-9412-412e-b5e4-817197bae562,27,Female,Low,Delhi,Home Decor,2024-04-19,Urban,Eid,9863,3.4,Customer is 27 years old Female from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 9863
264,f168cf50-d4e9-4fa0-801d-7a99fe372a4e,54,Male,Middle,Kerala,Electronics,2024-01-22,Urban,Diwali,14657,3.2,Customer is 54 years old Male from KeralaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14657
265,d5ba50c2-2138-4df8-bd31-eac785df4eaa,50,Female,Middle,Gujarat,Groceries,2024-09-17,Rural,Eid,9959,4.8,Customer is 50 years old Female from GujaratPurchases mostly include Groceries and belongs to RuralHas festival engagement of Eid and has an Average order value of 9959
266,cdc7210c-e271-4e45-953b-3048addc8863,25,Female,Low,Kerala,Clothing,2024-02-27,Rural,Eid,8604,4.8,Customer is 25 years old Female from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Eid and has an Average order value of 8604
267,41750e60-9862-46a0-b9c7-41b25af23487,29,Male,High,Kerala,Home Decor,2024-02-15,Rural,Eid,4359,5.0,Customer is 29 years old Male from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 4359
268,3b541400-7da8-4822-bc23-08020f5c3f31,63,Female,Low,Gujarat,Groceries,2024-06-29,Rural,Diwali,17406,4.0,Customer is 63 years old Female from GujaratPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 17406
269,bff2bd9c-78d5-400c-b115-9119ff2daad7,29,Female,Middle,Kerala,Electronics,2024-09-24,Rural,Eid,4079,4.5,Customer is 29 years old Female from KeralaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 4079
270,b3243823-e20b-437c-9362-9e6d2b1b5aa1,63,Female,High,Tamil Nadu,Groceries,2024-10-20,Rural,Eid,19893,3.4,Customer is 63 years old Female from Tamil NaduPurchases mostly include Groceries and belongs to RuralHas festival engagement of Eid and has an Average order value of 19893
271,13f0ba71-4172-45cc-93b8-641e5082949e,22,Male,Low,Maharashtra,Groceries,2023-11-26,Urban,Eid,17107,3.4,Customer is 22 years old Male from MaharashtraPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 17107
272,62a2a505-2e98-4c61-b53e-d4c2baaf642c,57,Male,Low,Delhi,Groceries,2024-03-29,Rural,Diwali,2445,4.0,Customer is 57 years old Male from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 2445
273,5cfb6dbb-6eca-493c-bc2b-b4aa8a6d231a,44,Female,High,Punjab,Groceries,2024-02-20,Rural,Diwali,14655,3.5,Customer is 44 years old Female from PunjabPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 14655
274,22fb67c3-7bb1-4b19-b3d7-3de29789a7ef,57,Female,Middle,Tamil Nadu,Home Decor,2024-04-28,Urban,Eid,14960,4.8,Customer is 57 years old Female from Tamil NaduPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 14960
275,7890bf85-c561-4d61-92f8-93d725d6d51f,64,Male,Low,Delhi,Electronics,2024-05-01,Urban,,6952,3.7,Customer is 64 years old Male from DelhiPurchases mostly include Electronics and belongs to UrbanHas festival engagement of nan and has an Average order value of 6952
276,aea80f5a-2a5a-4b48-bede-fa3f728bafd7,36,Female,Middle,Punjab,Clothing,2023-11-05,Urban,Diwali,11361,3.9,Customer is 36 years old Female from PunjabPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 11361
277,356585bf-6d7b-4871-adb5-66da0566c405,28,Male,Middle,Karnataka,Clothing,2024-07-12,Urban,Eid,18229,4.4,Customer is 28 years old Male from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 18229
278,a5b31f9d-6fc4-4572-9530-ebe9691f05d2,36,Female,Low,Kerala,Groceries,2023-11-20,Urban,Diwali,2327,4.7,Customer is 36 years old Female from KeralaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 2327
279,644faeff-6891-4f83-94f7-d8d745d88cdf,54,Male,Middle,Tamil Nadu,Groceries,2024-06-06,Urban,Diwali,1569,3.9,Customer is 54 years old Male from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 1569
280,7ecde342-bf3d-488d-b424-2f3d4b4fbe34,57,Female,Middle,Punjab,Groceries,2024-02-25,Rural,Diwali,18181,3.2,Customer is 57 years old Female from PunjabPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 18181
281,d61d0803-c1e9-47be-b9a9-19877b4bc10b,28,Female,Middle,Karnataka,Home Decor,2024-03-17,Urban,Eid,1481,4.1,Customer is 28 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 1481
282,17e12d97-3a53-40b0-aa4e-d123f3666024,18,Male,High,Delhi,Home Decor,2024-09-20,Rural,Christmas,2407,3.9,Customer is 18 years old Male from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 2407
283,5414665d-a20d-4611-916b-0f9be8018ed0,21,Male,Low,Maharashtra,Electronics,2024-10-10,Rural,Diwali,16539,4.0,Customer is 21 years old Male from MaharashtraPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 16539
284,d20dfc91-b02b-4db0-8f38-d1dd43fad540,41,Female,High,Maharashtra,Clothing,2024-01-10,Urban,Christmas,17745,4.9,Customer is 41 years old Female from MaharashtraPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 17745
285,767c710c-0065-4951-8e63-bdc6c54a0f99,29,Male,Low,Karnataka,Groceries,2023-11-25,Urban,Diwali,14596,3.6,Customer is 29 years old Male from KarnatakaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14596
286,4c9c8212-4fe3-4fc8-8e08-153821af423e,38,Male,Middle,Punjab,Groceries,2024-03-21,Rural,Christmas,16597,4.7,Customer is 38 years old Male from PunjabPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 16597
287,c454d155-e8ec-4a3d-b507-0e910308e73c,34,Female,Low,Karnataka,Groceries,2024-07-03,Urban,Diwali,11369,4.3,Customer is 34 years old Female from KarnatakaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 11369
288,3fc41d5f-b124-465e-a973-5aa36b1c2b34,32,Female,Middle,Delhi,Home Decor,2024-09-20,Rural,Diwali,4146,4.9,Customer is 32 years old Female from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 4146
289,029a027c-0624-4e3b-a4e3-0aa447b2b994,62,Female,Middle,Punjab,Groceries,2023-12-10,Rural,Diwali,15397,4.3,Customer is 62 years old Female from PunjabPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 15397
290,91b97c11-a485-4d01-b995-af5b8b2f796a,41,Male,Middle,Delhi,Home Decor,2024-04-05,Urban,Eid,17865,3.0,Customer is 41 years old Male from DelhiPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Eid and has an Average order value of 17865
291,08fc786d-8feb-4bff-b0ff-439f153c3b99,42,Male,Middle,Delhi,Groceries,2024-08-18,Urban,Diwali,19759,3.4,Customer is 42 years old Male from DelhiPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 19759
292,8b5b8ff6-3b5d-405f-ac26-4930f4d12892,32,Female,Low,Karnataka,Electronics,2024-08-22,Urban,Diwali,14777,3.1,Customer is 32 years old Female from KarnatakaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14777
293,cbb216d9-a4f7-40d7-a9dc-c131d19a0613,39,Female,Low,Tamil Nadu,Home Decor,2024-09-12,Rural,Christmas,5322,4.7,Customer is 39 years old Female from Tamil NaduPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 5322
294,64737f58-27e8-4625-a417-ad42ff6f3f6a,30,Male,Middle,Tamil Nadu,Electronics,2024-05-31,Urban,,17539,3.3,Customer is 30 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of nan and has an Average order value of 17539
295,096f68ab-1084-4038-9885-1994eb2b653c,30,Male,Low,Kerala,Clothing,2024-04-19,Rural,Diwali,12369,4.1,Customer is 30 years old Male from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 12369
296,87b95397-7715-4c1c-9fb4-ff41592cc9b6,29,Female,High,Karnataka,Groceries,2024-08-15,Urban,Diwali,17175,4.8,Customer is 29 years old Female from KarnatakaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 17175
297,d2a93929-e70f-4e42-9159-f4b70bd0ece6,64,Male,Middle,Karnataka,Clothing,2024-02-15,Rural,Christmas,12835,4.7,Customer is 64 years old Male from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 12835
298,8c25a9e4-7042-4c03-b08f-ab3719ead0d7,56,Male,Low,Maharashtra,Groceries,2024-05-25,Rural,Diwali,4509,4.6,Customer is 56 years old Male from MaharashtraPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 4509
299,383e4add-8b77-40d0-bdac-872187b9cd60,43,Female,Middle,Karnataka,Electronics,2024-09-05,Rural,Christmas,1756,4.1,Customer is 43 years old Female from KarnatakaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Christmas and has an Average order value of 1756
300,d9e4c48d-1e9e-432b-87b0-782b8f775704,35,Male,Low,Tamil Nadu,Groceries,2024-06-29,Rural,Christmas,1741,4.7,Customer is 35 years old Male from Tamil NaduPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 1741
301,cdfd07e3-2ad2-421b-a4a5-237725e43753,36,Male,Low,Kerala,Electronics,2024-05-06,Rural,Diwali,4277,4.8,Customer is 36 years old Male from KeralaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 4277
302,662f9fa7-9f42-4d42-84ea-aeab1f95179d,59,Female,High,Karnataka,Clothing,2023-11-15,Rural,Diwali,9293,3.8,Customer is 59 years old Female from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 9293
303,02552418-efca-41bc-853f-b15572f2ffeb,59,Male,Low,Tamil Nadu,Clothing,2024-04-04,Urban,Christmas,19832,4.2,Customer is 59 years old Male from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 19832
304,8fac9887-79d3-42ea-b11f-b28d649477ea,29,Male,High,Tamil Nadu,Electronics,2024-07-02,Rural,Diwali,16977,3.3,Customer is 29 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 16977
305,87236694-46d4-4dd8-8242-601776ac47b7,40,Female,High,Delhi,Groceries,2024-03-25,Urban,Eid,7314,4.7,Customer is 40 years old Female from DelhiPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 7314
306,dfed7f74-d5c9-4d65-9313-c65653cacab1,31,Male,Middle,Punjab,Groceries,2024-02-21,Rural,Christmas,6263,3.8,Customer is 31 years old Male from PunjabPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 6263
307,faf674b4-3795-4d22-9eae-a2b507490b01,48,Male,Middle,Punjab,Home Decor,2024-02-27,Rural,Diwali,9331,4.9,Customer is 48 years old Male from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 9331
308,6f448c1c-b5df-4a3c-9aac-91c6be3140c0,29,Male,High,Tamil Nadu,Home Decor,2024-03-25,Rural,Eid,16918,4.8,Customer is 29 years old Male from Tamil NaduPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 16918
309,81c8992f-1e24-44e8-b65e-c691b3201cf9,44,Male,Middle,Maharashtra,Home Decor,2024-03-15,Rural,Diwali,13872,3.7,Customer is 44 years old Male from MaharashtraPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 13872
310,6bad3be1-6343-4797-bf74-67c30e7f764f,49,Female,Middle,Kerala,Home Decor,2024-06-07,Urban,Diwali,17210,4.1,Customer is 49 years old Female from KeralaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 17210
311,60c01eca-f5dd-4404-a9bc-3fa3e31e2a66,29,Male,Low,Tamil Nadu,Electronics,2024-04-08,Rural,Christmas,13766,3.9,Customer is 29 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Christmas and has an Average order value of 13766
312,bc8cc226-eac9-4244-81f2-7e0838faeea0,63,Male,Low,Delhi,Electronics,2024-04-17,Rural,Christmas,8155,3.8,Customer is 63 years old Male from DelhiPurchases mostly include Electronics and belongs to RuralHas festival engagement of Christmas and has an Average order value of 8155
313,63211a35-a886-4fdc-a260-e75da4ee5165,45,Female,Middle,Karnataka,Clothing,2024-08-26,Rural,Diwali,17487,4.5,Customer is 45 years old Female from KarnatakaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 17487
314,c072adcb-53f9-4060-9c2d-3144be2484c2,26,Female,Low,Tamil Nadu,Clothing,2023-11-19,Urban,Christmas,4720,3.8,Customer is 26 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 4720
315,722b47dc-424c-4492-b244-67e30180cd78,36,Female,High,Gujarat,Electronics,2024-08-14,Urban,Christmas,1851,4.6,Customer is 36 years old Female from GujaratPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 1851
316,6854de60-570d-4b78-9974-2e77dbd134fd,47,Female,Middle,Karnataka,Groceries,2024-02-06,Urban,Eid,14547,4.7,Customer is 47 years old Female from KarnatakaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 14547
317,df1c77a6-b9f3-41de-945e-c44deabfd136,63,Male,Middle,Punjab,Electronics,2024-09-17,Rural,,1208,3.7,Customer is 63 years old Male from PunjabPurchases mostly include Electronics and belongs to RuralHas festival engagement of nan and has an Average order value of 1208
318,c8b4492d-521b-4772-9992-b7fa17355c54,18,Female,Low,Tamil Nadu,Groceries,2024-01-02,Rural,Diwali,16748,3.2,Customer is 18 years old Female from Tamil NaduPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 16748
319,3cc9639f-5127-4b03-b8e4-4bd422b94fbd,28,Male,Low,Tamil Nadu,Clothing,2023-12-27,Rural,Christmas,14144,4.1,Customer is 28 years old Male from Tamil NaduPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 14144
320,c1c030e0-057e-46d0-a199-6f33f96b1b29,18,Female,Low,Punjab,Clothing,2024-04-20,Rural,Diwali,18752,4.2,Customer is 18 years old Female from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 18752
321,b923f336-f77a-42d3-b9f7-215b66b0e569,47,Female,Middle,Tamil Nadu,Electronics,2024-09-14,Rural,Christmas,14338,4.8,Customer is 47 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Christmas and has an Average order value of 14338
322,074f57ee-a91c-4b59-ac5a-d07ec6300811,27,Female,Middle,Karnataka,Clothing,2023-12-01,Urban,Eid,19816,3.9,Customer is 27 years old Female from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 19816
323,51ec5673-2115-42fd-9246-1b141ccfff88,31,Male,Low,Punjab,Home Decor,2024-05-12,Rural,Eid,15602,3.6,Customer is 31 years old Male from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 15602
324,ac38e6e2-f1ef-4acb-8b0f-c6d7e05522cc,28,Female,Middle,Gujarat,Clothing,2023-11-11,Urban,Diwali,7502,4.4,Customer is 28 years old Female from GujaratPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 7502
325,99dd53e6-145d-45dd-b651-298460cd4d40,22,Female,Middle,Karnataka,Home Decor,2024-02-19,Rural,Christmas,19821,4.3,Customer is 22 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 19821
326,c558b538-6b67-4e5c-8306-51ce25392444,40,Male,Middle,Maharashtra,Electronics,2024-10-15,Urban,Diwali,12744,4.7,Customer is 40 years old Male from MaharashtraPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 12744
327,ad5365a1-bbd8-4b5d-8653-54f53333cd62,42,Male,Low,Punjab,Clothing,2024-06-24,Rural,Eid,4636,4.3,Customer is 42 years old Male from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of Eid and has an Average order value of 4636
328,ac7b89de-0b1e-4ea6-9ea2-d8a8a34e432e,60,Male,High,Kerala,Electronics,2024-10-01,Urban,Eid,19951,4.9,Customer is 60 years old Male from KeralaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 19951
329,42e13a5d-b7c4-42f3-b21a-8585baea3a41,29,Male,Middle,Tamil Nadu,Home Decor,2023-11-22,Rural,Christmas,18186,4.6,Customer is 29 years old Male from Tamil NaduPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 18186
330,0dff7fb4-68a1-4291-965e-d86bc90a6e83,43,Female,Low,Delhi,Groceries,2024-03-30,Urban,Diwali,16617,4.0,Customer is 43 years old Female from DelhiPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 16617
331,100fae75-43b9-4ddd-9bfc-64cd70840e11,53,Female,Low,Tamil Nadu,Electronics,2024-08-05,Urban,Eid,5753,4.5,Customer is 53 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 5753
332,456f4be9-5f75-4938-ba40-d09e2bd488c9,38,Female,Middle,Karnataka,Clothing,2024-09-12,Urban,Christmas,13207,3.3,Customer is 38 years old Female from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 13207
333,da3764dd-fa2f-4ae8-a1e6-d2d2f7c195d4,58,Male,High,Punjab,Home Decor,2023-12-18,Rural,Christmas,14774,3.3,Customer is 58 years old Male from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 14774
334,dca4f1bd-cc2a-45c0-bc90-6923551aab2c,60,Female,Middle,Tamil Nadu,Clothing,2024-05-03,Rural,Diwali,4831,3.9,Customer is 60 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 4831
335,a3f1ae11-b733-451f-8b40-7f354939bd09,23,Female,Middle,Kerala,Groceries,2024-07-01,Rural,Eid,8572,3.2,Customer is 23 years old Female from KeralaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Eid and has an Average order value of 8572
